date,category,value_gwh
2020-03-20,Hydro,4.65
2020-03-20,Nuclear,9.8
2020-03-20,Other,1.86
2020-03-20,Solar,21.28
2020-03-20,Wind_Offshore,10.94
2020-03-20,Wind_Onshore,32.3
2020-03-21,Biomass,7.65
2020-03-21,Coal_Hard_Coal,14.9
2020-03-21,Coal_Lignite,19.91
2020-03-21,Gas,11.18
2020-03-21,Hydro,4.72
2020-03-21,Nuclear,10.04
2020-03-21,Other,2
2020-03-21,Solar,21.48
2020-03-21,Wind_Offshore,9.94
2020-03-21,Wind_Onshore,35.74
2020-03-22,Biomass,7.24
2020-03-22,Coal_Hard_Coal,15.56
2020-03-22,Coal_Lignite,20.23
2020-03-22,Gas,12.28
2020-03-22,Hydro,4.58
2020-03-22,Nuclear,10.86
2020-03-22,Other,2.02
2020-03-22,Solar,18.52
2020-03-22,Wind_Offshore,10.6
2020-03-22,Wind_Onshore,35.91
2020-03-23,Biomass,7.55
2020-03-23,Coal_Hard_Coal,13.49
2020-03-23,Coal_Lignite,17.98
2020-03-23,Gas,13.11
2020-03-23,Hydro,4.51
2020-03-23,Nuclear,9.45
2020-03-23,Other,1.82
2020-03-23,Solar,18.86
2020-03-23,Wind_Offshore,10.35
2020-03-23,Wind_Onshore,34.11
2020-03-24,Biomass,8.7
2020-03-24,Coal_Hard_Coal,15.08
2020-03-24,Coal_Lignite,19.23
2020-03-24,Gas,12.25
2020-03-24,Hydro,5.18
2020-03-24,Nuclear,9.53
2020-03-24,Other,1.8
2020-03-24,Solar,18.85
2020-03-24,Wind_Offshore,9.59
2020-03-24,Wind_Onshore,32.53
2020-03-25,Biomass,8.5
2020-03-25,Coal_Hard_Coal,14.94
2020-03-25,Coal_Lignite,20.03
2020-03-25,Gas,11.13
2020-03-25,Hydro,4.85
2020-03-25,Nuclear,9.55
2020-03-25,Other,1.87
2020-03-25,Solar,21.07
2020-03-25,Wind_Offshore,9.72
2020-03-25,Wind_Onshore,35.24
2020-03-26,Biomass,7.9
2020-03-26,Coal_Hard_Coal,15.33
2020-03-26,Coal_Lignite,19.52
2020-03-26,Gas,10.89
2020-03-26,Hydro,5.43
2020-03-26,Nuclear,10.12
2020-03-26,Other,2.17
2020-03-26,Solar,20.02
2020-03-26,Wind_Offshore,10.18
2020-03-26,Wind_Onshore,34.98
2020-03-27,Biomass,7.97
2020-03-27,Coal_Hard_Coal,14.29
2020-03-27,Coal_Lignite,18.61
2020-03-27,Gas,12.85
2020-03-27,Hydro,4.68
2020-03-27,Nuclear,9.12
2020-03-27,Other,1.94
2020-03-27,Solar,21.86
2020-03-27,Wind_Offshore,10.21
2020-03-27,Wind_Onshore,34.42
2020-03-28,Biomass,8.68
2020-03-28,Coal_Hard_Coal,14.53
2020-03-28,Coal_Lignite,21.05
2020-03-28,Gas,12.41
2020-03-28,Hydro,4.98
2020-03-28,Nuclear,9.24
2020-03-28,Other,2.03
2020-03-28,Solar,21.21
2020-03-28,Wind_Offshore,9.62
2020-03-28,Wind_Onshore,35.73
2020-03-29,Biomass,8.53
2020-03-29,Coal_Hard_Coal,16.07
2020-03-29,Coal_Lignite,20.92
2020-03-29,Gas,11.19
2020-03-29,Hydro,4.6
2020-03-29,Nuclear,9.39
2020-03-29,Other,2.12
2020-03-29,Solar,21.61
2020-03-29,Wind_Offshore,10.93
2020-03-29,Wind_Onshore,34.98
2020-03-30,Biomass,8.33
2020-03-30,Coal_Hard_Coal,14.47
2020-03-30,Coal_Lignite,19.25
2020-03-30,Gas,12.99
2020-03-30,Hydro,4.57
2020-03-30,Nuclear,9.78
2020-03-30,Other,2.08
2020-03-30,Solar,19.09
2020-03-30,Wind_Offshore,10.92
2020-03-30,Wind_Onshore,32.95
2020-03-31,Biomass,8.07
2020-03-31,Coal_Hard_Coal,15.02
2020-03-31,Coal_Lignite,17.82
2020-03-31,Gas,13.07
2020-03-31,Hydro,4.74
2020-03-31,Nuclear,9.69
2020-03-31,Other,1.85
2020-03-31,Solar,18.37
2020-03-31,Wind_Offshore,10.45
2020-03-31,Wind_Onshore,30.22
2020-04-01,Biomass,7.54
2020-04-01,Coal_Hard_Coal,15.59
2020-04-01,Coal_Lignite,21.37
2020-04-01,Gas,12.62
2020-04-01,Hydro,5.08
2020-04-01,Nuclear,11
2020-04-01,Other,1.85
2020-04-01,Solar,19.49
2020-04-01,Wind_Offshore,11.61
2020-04-01,Wind_Onshore,32.16
2020-04-02,Biomass,7.45
2020-04-02,Coal_Hard_Coal,15.16
2020-04-02,Coal_Lignite,18.27
2020-04-02,Gas,12.86
2020-04-02,Hydro,4.87
2020-04-02,Nuclear,9.28
2020-04-02,Other,1.98
2020-04-02,Solar,21.16
2020-04-02,Wind_Offshore,11.69
2020-04-02,Wind_Onshore,36.53
2020-04-03,Biomass,7.59
2020-04-03,Coal_Hard_Coal,15.62
2020-04-03,Coal_Lignite,21.48
2020-04-03,Gas,11.02
2020-04-03,Hydro,4.83
2020-04-03,Nuclear,9.03
2020-04-03,Other,2.12
2020-04-03,Solar,19.94
2020-04-03,Wind_Offshore,11.53
2020-04-03,Wind_Onshore,36.32
2020-04-04,Biomass,8.09
2020-04-04,Coal_Hard_Coal,15.57
2020-04-04,Coal_Lignite,19.13
2020-04-04,Gas,11.72
2020-04-04,Hydro,5.22
2020-04-04,Nuclear,9.01
2020-04-04,Other,1.83
2020-04-04,Solar,19.98
2020-04-04,Wind_Offshore,9.75
2020-04-04,Wind_Onshore,33.41
2020-04-05,Biomass,8.25
2020-04-05,Coal_Hard_Coal,14.47
2020-04-05,Coal_Lignite,20.68
2020-04-05,Gas,12.29
2020-04-05,Hydro,5.3
2020-04-05,Nuclear,10.25
2020-04-05,Other,2.07
2020-04-05,Solar,19.38
2020-04-05,Wind_Offshore,10.26
2020-04-05,Wind_Onshore,32.74
2020-04-06,Biomass,8.44
2020-04-06,Coal_Hard_Coal,13.54
2020-04-06,Coal_Lignite,20.98
2020-04-06,Gas,12.96
2020-04-06,Hydro,4.69
2020-04-06,Nuclear,9.14
2020-04-06,Other,1.88
2020-04-06,Solar,19.63
2020-04-06,Wind_Offshore,9.65
2020-04-06,Wind_Onshore,34.4
2020-04-07,Biomass,8.34
2020-04-07,Coal_Hard_Coal,13.5
2020-04-07,Coal_Lignite,20.04
2020-04-07,Gas,11.24
2020-04-07,Hydro,4.88
2020-04-07,Nuclear,9.59
2020-04-07,Other,1.85
2020-04-07,Solar,19.6
2020-04-07,Wind_Offshore,10.89
2020-04-07,Wind_Onshore,32.95
2020-04-08,Biomass,7.63
2020-04-08,Coal_Hard_Coal,14.71
2020-04-08,Coal_Lignite,20.89
2020-04-08,Gas,11.37
2020-04-08,Hydro,4.63
2020-04-08,Nuclear,10.77
2020-04-08,Other,2.15
2020-04-08,Solar,19.7
2020-04-08,Wind_Offshore,10.56
2020-04-08,Wind_Onshore,30.18
2020-04-09,Biomass,7.99
2020-04-09,Coal_Hard_Coal,13.66
2020-04-09,Coal_Lignite,21.14
2020-04-09,Gas,11.13
2020-04-09,Hydro,4.56
2020-04-09,Nuclear,10.1
2020-04-09,Other,1.8
2020-04-09,Solar,20.98
2020-04-09,Wind_Offshore,11.33
2020-04-09,Wind_Onshore,30.62
2020-04-10,Biomass,7.58
2020-04-10,Coal_Hard_Coal,14.79
2020-04-10,Coal_Lignite,19.88
2020-04-10,Gas,10.85
2020-04-10,Hydro,5.22
2020-04-10,Nuclear,10.11
2020-04-10,Other,2.12
2020-04-10,Solar,21.36
2020-04-10,Wind_Offshore,11.33
2020-04-10,Wind_Onshore,30.37
2020-04-11,Biomass,8.48
2020-04-11,Coal_Hard_Coal,13.81
2020-04-11,Coal_Lignite,18.52
2020-04-11,Gas,12.8
2020-04-11,Hydro,4.77
2020-04-11,Nuclear,9.22
2020-04-11,Other,1.92
2020-04-11,Solar,19.65
2020-04-11,Wind_Offshore,9.9
2020-04-11,Wind_Onshore,33.7
2020-04-12,Biomass,8.78
2020-04-12,Coal_Hard_Coal,13.69
2020-04-12,Coal_Lignite,18.97
2020-04-12,Gas,11.7
2020-04-12,Hydro,4.55
2020-04-12,Nuclear,9.93
2020-04-12,Other,2.16
2020-04-12,Solar,21.42
2020-04-12,Wind_Offshore,10.3
2020-04-12,Wind_Onshore,30.19
2020-04-13,Biomass,7.98
2020-04-13,Coal_Hard_Coal,14.38
2020-04-13,Coal_Lignite,18.31
2020-04-13,Gas,12.11
2020-04-13,Hydro,5.14
2020-04-13,Nuclear,10.87
2020-04-13,Other,1.83
2020-04-13,Solar,21.85
2020-04-13,Wind_Offshore,9.66
2020-04-13,Wind_Onshore,31.04
2020-04-14,Biomass,8.8
2020-04-14,Coal_Hard_Coal,15.46
2020-04-14,Coal_Lignite,20.2
2020-04-14,Gas,11.28
2020-04-14,Hydro,5.34
2020-04-14,Nuclear,10.18
2020-04-14,Other,1.8
2020-04-14,Solar,21.7
2020-04-14,Wind_Offshore,10.35
2020-04-14,Wind_Onshore,32.19
2020-04-15,Biomass,7.25
2020-04-15,Coal_Hard_Coal,14.11
2020-04-15,Coal_Lignite,20.45
2020-04-15,Gas,12.78
2020-04-15,Hydro,5.03
2020-04-15,Nuclear,10.29
2020-04-15,Other,1.91
2020-04-15,Solar,21.19
2020-04-15,Wind_Offshore,9.8
2020-04-15,Wind_Onshore,31.23
2020-04-16,Biomass,7.83
2020-04-16,Coal_Hard_Coal,14.38
2020-04-16,Coal_Lignite,17.94
2020-04-16,Gas,12.47
2020-04-16,Hydro,4.74
2020-04-16,Nuclear,10.78
2020-04-16,Other,2.05
2020-04-16,Solar,18.05
2020-04-16,Wind_Offshore,9.83
2020-04-16,Wind_Onshore,35.8
2020-04-17,Biomass,7.42
2020-04-17,Coal_Hard_Coal,14.01
2020-04-17,Coal_Lignite,21.48
2020-04-17,Gas,12.43
2020-04-17,Hydro,4.55
2020-04-17,Nuclear,10.83
2020-04-17,Other,1.84
2020-04-17,Solar,20.14
2020-04-17,Wind_Offshore,10.55
2020-04-17,Wind_Onshore,30.1
2020-04-18,Biomass,8.31
2020-04-18,Coal_Hard_Coal,15.38
2020-04-18,Coal_Lignite,20.59
2020-04-18,Gas,10.86
2020-04-18,Hydro,5.03
2020-04-18,Nuclear,10.89
2020-04-18,Other,1.82
2020-04-18,Solar,19.5
2020-04-18,Wind_Offshore,10.31
2020-04-18,Wind_Onshore,36.22
2020-04-19,Biomass,8.66
2020-04-19,Coal_Hard_Coal,14.08
2020-04-19,Coal_Lignite,19.8
2020-04-19,Gas,12.01
2020-04-19,Hydro,4.59
2020-04-19,Nuclear,10.06
2020-04-19,Other,2.03
2020-04-19,Solar,21.5
2020-04-19,Wind_Offshore,11.17
2020-04-19,Wind_Onshore,29.98
2020-04-20,Biomass,8.44
2020-04-20,Coal_Hard_Coal,14.59
2020-04-20,Coal_Lignite,18.02
2020-04-20,Gas,12.34
2020-04-20,Hydro,4.89
2020-04-20,Nuclear,10.62
2020-04-20,Other,2.15
2020-04-20,Solar,18.07
2020-04-20,Wind_Offshore,10.84
2020-04-20,Wind_Onshore,34.18
2020-04-21,Biomass,7.29
2020-04-21,Coal_Hard_Coal,13.48
2020-04-21,Coal_Lignite,20.66
2020-04-21,Gas,11.06
2020-04-21,Hydro,5.29
2020-04-21,Nuclear,10.64
2020-04-21,Other,2.16
2020-04-21,Solar,20.27
2020-04-21,Wind_Offshore,11.47
2020-04-21,Wind_Onshore,32.06
2020-04-22,Biomass,7.29
2020-04-22,Coal_Hard_Coal,15.75
2020-04-22,Coal_Lignite,19.1
2020-04-22,Gas,12.7
2020-04-22,Hydro,5.28
2020-04-22,Nuclear,10.06
2020-04-22,Other,1.98
2020-04-22,Solar,20.65
2020-04-22,Wind_Offshore,10.62
2020-04-22,Wind_Onshore,35.62
2020-04-23,Biomass,7.8
2020-04-23,Coal_Hard_Coal,14.68
2020-04-23,Coal_Lignite,17.74
2020-04-23,Gas,12.23
2020-04-23,Hydro,4.56
2020-04-23,Nuclear,9.57
2020-04-23,Other,2.01
2020-04-23,Solar,17.87
2020-04-23,Wind_Offshore,10.97
2020-04-23,Wind_Onshore,34.5
2020-04-24,Biomass,7.86
2020-04-24,Coal_Hard_Coal,13.81
2020-04-24,Coal_Lignite,20.48
2020-04-24,Gas,11.38
2020-04-24,Hydro,4.83
2020-04-24,Nuclear,9.05
2020-04-24,Other,1.84
2020-04-24,Solar,18.74
2020-04-24,Wind_Offshore,10.39
2020-04-24,Wind_Onshore,35.8
2020-04-25,Biomass,8.53
2020-04-25,Coal_Hard_Coal,14.77
2020-04-25,Coal_Lignite,20.88
2020-04-25,Gas,13.04
2020-04-25,Hydro,5.01
2020-04-25,Nuclear,9.94
2020-04-25,Other,1.86
2020-04-25,Solar,21.09
2020-04-25,Wind_Offshore,11.49
2020-04-25,Wind_Onshore,29.61
2020-04-26,Biomass,8.25
2020-04-26,Coal_Hard_Coal,13.41
2020-04-26,Coal_Lignite,19.48
2020-04-26,Gas,11.38
2020-04-26,Hydro,4.86
2020-04-26,Nuclear,9.21
2020-04-26,Other,1.97
2020-04-26,Solar,19.76
2020-04-26,Wind_Offshore,10.14
2020-04-26,Wind_Onshore,32.35
2020-04-27,Biomass,8
2020-04-27,Coal_Hard_Coal,13.55
2020-04-27,Coal_Lignite,21.12
2020-04-27,Gas,10.83
2020-04-27,Hydro,5.47
2020-04-27,Nuclear,9.85
2020-04-27,Other,2.2
2020-04-27,Solar,17.96
2020-04-27,Wind_Offshore,11.21
2020-04-27,Wind_Onshore,33.96
2020-04-28,Biomass,7.84
2020-04-28,Coal_Hard_Coal,15.42
2020-04-28,Coal_Lignite,18.65
2020-04-28,Gas,12.69
2020-04-28,Hydro,4.97
2020-04-28,Nuclear,9.9
2020-04-28,Other,2.16
2020-04-28,Solar,19.59
2020-04-28,Wind_Offshore,10.59
2020-04-28,Wind_Onshore,30.22
2020-04-29,Biomass,8.56
2020-04-29,Coal_Hard_Coal,16.05
2020-04-29,Coal_Lignite,18.08
2020-04-29,Gas,12.41
2020-04-29,Hydro,4.61
2020-04-29,Nuclear,9.03
2020-04-29,Other,1.98
2020-04-29,Solar,19.83
2020-04-29,Wind_Offshore,10.09
2020-04-29,Wind_Onshore,33.88
2020-04-30,Biomass,7.61
2020-04-30,Coal_Hard_Coal,15.75
2020-04-30,Coal_Lignite,18.42
2020-04-30,Gas,13
2020-04-30,Hydro,5
2020-04-30,Nuclear,10.6
2020-04-30,Other,2.07
2020-04-30,Solar,19.16
2020-04-30,Wind_Offshore,10.76
2020-04-30,Wind_Onshore,32.13
2020-05-01,Biomass,7.24
2020-05-01,Coal_Hard_Coal,15.65
2020-05-01,Coal_Lignite,19.21
2020-05-01,Gas,12.11
2020-05-01,Hydro,4.9
2020-05-01,Nuclear,9.61
2020-05-01,Other,2.14
2020-05-01,Solar,21.23
2020-05-01,Wind_Offshore,9.47
2020-05-01,Wind_Onshore,35.64
2020-05-02,Biomass,8.59
2020-05-02,Coal_Hard_Coal,16.19
2020-05-02,Coal_Lignite,18.93
2020-05-02,Gas,12.79
2020-05-02,Hydro,4.64
2020-05-02,Nuclear,10.22
2020-05-02,Other,2.03
2020-05-02,Solar,17.65
2020-05-02,Wind_Offshore,10.59
2020-05-02,Wind_Onshore,33.45
2020-05-03,Biomass,8.13
2020-05-03,Coal_Hard_Coal,15.72
2020-05-03,Coal_Lignite,20.67
2020-05-03,Gas,12.06
2020-05-03,Hydro,4.99
2020-05-03,Nuclear,10.28
2020-05-03,Other,1.84
2020-05-03,Solar,20.6
2020-05-03,Wind_Offshore,9.86
2020-05-03,Wind_Onshore,29.34
2020-05-04,Biomass,7.5
2020-05-04,Coal_Hard_Coal,14.05
2020-05-04,Coal_Lignite,21.44
2020-05-04,Gas,12.79
2020-05-04,Hydro,5.3
2020-05-04,Nuclear,10.31
2020-05-04,Other,2.1
2020-05-04,Solar,20.72
2020-05-04,Wind_Offshore,10.91
2020-05-04,Wind_Onshore,31.7
2020-05-05,Biomass,7.83
2020-05-05,Coal_Hard_Coal,15.26
2020-05-05,Coal_Lignite,17.92
2020-05-05,Gas,10.9
2020-05-05,Hydro,4.8
2020-05-05,Nuclear,10.29
2020-05-05,Other,2.17
2020-05-05,Solar,20.27
2020-05-05,Wind_Offshore,9.98
2020-05-05,Wind_Onshore,33.89
2020-05-06,Biomass,8.67
2020-05-06,Coal_Hard_Coal,14.47
2020-05-06,Coal_Lignite,18.59
2020-05-06,Gas,12.17
2020-05-06,Hydro,5.09
2020-05-06,Nuclear,10.76
2020-05-06,Other,1.94
2020-05-06,Solar,20.01
2020-05-06,Wind_Offshore,10.75
2020-05-06,Wind_Onshore,33.6
2020-05-07,Biomass,7.72
2020-05-07,Coal_Hard_Coal,15.32
2020-05-07,Coal_Lignite,19.43
2020-05-07,Gas,12.42
2020-05-07,Hydro,5.23
2020-05-07,Nuclear,9.36
2020-05-07,Other,1.94
2020-05-07,Solar,18.33
2020-05-07,Wind_Offshore,9.7
2020-05-07,Wind_Onshore,33.5
2020-05-08,Biomass,7.29
2020-05-08,Coal_Hard_Coal,13.34
2020-05-08,Coal_Lignite,18.71
2020-05-08,Gas,12.38
2020-05-08,Hydro,5.13
2020-05-08,Nuclear,10.49
2020-05-08,Other,2.01
2020-05-08,Solar,20.35
2020-05-08,Wind_Offshore,9.81
2020-05-08,Wind_Onshore,31.19
2020-05-09,Biomass,8.28
2020-05-09,Coal_Hard_Coal,15.61
2020-05-09,Coal_Lignite,20.46
2020-05-09,Gas,11.12
2020-05-09,Hydro,4.86
2020-05-09,Nuclear,10.2
2020-05-09,Other,1.95
2020-05-09,Solar,17.61
2020-05-09,Wind_Offshore,9.21
2020-05-09,Wind_Onshore,30.51
2020-05-10,Biomass,8.65
2020-05-10,Coal_Hard_Coal,13.66
2020-05-10,Coal_Lignite,17.99
2020-05-10,Gas,12.95
2020-05-10,Hydro,5.37
2020-05-10,Nuclear,10.43
2020-05-10,Other,1.99
2020-05-10,Solar,20.3
2020-05-10,Wind_Offshore,10.18
2020-05-10,Wind_Onshore,35.02
2020-05-11,Biomass,8.41
2020-05-11,Coal_Hard_Coal,14.39
2020-05-11,Coal_Lignite,18.96
2020-05-11,Gas,11.59
2020-05-11,Hydro,5.08
2020-05-11,Nuclear,9.2
2020-05-11,Other,2.01
2020-05-11,Solar,17.44
2020-05-11,Wind_Offshore,9.72
2020-05-11,Wind_Onshore,33.23
2020-05-12,Biomass,8.71
2020-05-12,Coal_Hard_Coal,14.79
2020-05-12,Coal_Lignite,21.29
2020-05-12,Gas,12.64
2020-05-12,Hydro,5.34
2020-05-12,Nuclear,10.53
2020-05-12,Other,1.97
2020-05-12,Solar,18.19
2020-05-12,Wind_Offshore,10.96
2020-05-12,Wind_Onshore,31.4
2020-05-13,Biomass,8.01
2020-05-13,Coal_Hard_Coal,14.97
2020-05-13,Coal_Lignite,21.32
2020-05-13,Gas,12.38
2020-05-13,Hydro,4.74
2020-05-13,Nuclear,9.13
2020-05-13,Other,2.01
2020-05-13,Solar,19.4
2020-05-13,Wind_Offshore,10.86
2020-05-13,Wind_Onshore,29.9
2020-05-14,Biomass,8.39
2020-05-14,Coal_Hard_Coal,14.52
2020-05-14,Coal_Lignite,19.86
2020-05-14,Gas,12.87
2020-05-14,Hydro,4.82
2020-05-14,Nuclear,9.22
2020-05-14,Other,2.02
2020-05-14,Solar,19.95
2020-05-14,Wind_Offshore,10.49
2020-05-14,Wind_Onshore,30.12
2020-05-15,Biomass,8.15
2020-05-15,Coal_Hard_Coal,15.38
2020-05-15,Coal_Lignite,18.8
2020-05-15,Gas,10.91
2020-05-15,Hydro,4.92
2020-05-15,Nuclear,9.22
2020-05-15,Other,1.88
2020-05-15,Solar,17.69
2020-05-15,Wind_Offshore,9.29
2020-05-15,Wind_Onshore,32.65
2020-05-16,Biomass,8.62
2020-05-16,Coal_Hard_Coal,15.84
2020-05-16,Coal_Lignite,19.51
2020-05-16,Gas,11.85
2020-05-16,Hydro,4.56
2020-05-16,Nuclear,9.55
2020-05-16,Other,1.86
2020-05-16,Solar,18.86
2020-05-16,Wind_Offshore,9.23
2020-05-16,Wind_Onshore,33.46
2020-05-17,Biomass,7.78
2020-05-17,Coal_Hard_Coal,14.68
2020-05-17,Coal_Lignite,19.33
2020-05-17,Gas,11.38
2020-05-17,Hydro,4.57
2020-05-17,Nuclear,9.72
2020-05-17,Other,2.19
2020-05-17,Solar,18.11
2020-05-17,Wind_Offshore,9.59
2020-05-17,Wind_Onshore,32.46
2020-05-18,Biomass,7.33
2020-05-18,Coal_Hard_Coal,15.39
2020-05-18,Coal_Lignite,18.42
2020-05-18,Gas,11.45
2020-05-18,Hydro,5.08
2020-05-18,Nuclear,9.42
2020-05-18,Other,1.99
2020-05-18,Solar,17.58
2020-05-18,Wind_Offshore,9.22
2020-05-18,Wind_Onshore,33.57
2020-05-19,Biomass,8.11
2020-05-19,Coal_Hard_Coal,13.28
2020-05-19,Coal_Lignite,19.7
2020-05-19,Gas,12.06
2020-05-19,Hydro,4.5
2020-05-19,Nuclear,9.77
2020-05-19,Other,1.98
2020-05-19,Solar,17.97
2020-05-19,Wind_Offshore,9.39
2020-05-19,Wind_Onshore,33.59
2020-05-20,Biomass,7.45
2020-05-20,Coal_Hard_Coal,13.71
2020-05-20,Coal_Lignite,18.92
2020-05-20,Gas,11.31
2020-05-20,Hydro,5.17
2020-05-20,Nuclear,9.74
2020-05-20,Other,1.96
2020-05-20,Solar,19.07
2020-05-20,Wind_Offshore,10.24
2020-05-20,Wind_Onshore,28.27
2020-05-21,Biomass,7.83
2020-05-21,Coal_Hard_Coal,13.63
2020-05-21,Coal_Lignite,18.8
2020-05-21,Gas,11.9
2020-05-21,Hydro,4.55
2020-05-21,Nuclear,10.47
2020-05-21,Other,2.14
2020-05-21,Solar,17.7
2020-05-21,Wind_Offshore,9.14
2020-05-21,Wind_Onshore,30.04
2020-05-22,Biomass,8.44
2020-05-22,Coal_Hard_Coal,14.64
2020-05-22,Coal_Lignite,20.69
2020-05-22,Gas,13.16
2020-05-22,Hydro,4.68
2020-05-22,Nuclear,9.59
2020-05-22,Other,2.15
2020-05-22,Solar,18.14
2020-05-22,Wind_Offshore,10.78
2020-05-22,Wind_Onshore,30.6
2020-05-23,Biomass,7.39
2020-05-23,Coal_Hard_Coal,14.27
2020-05-23,Coal_Lignite,20.81
2020-05-23,Gas,12.42
2020-05-23,Hydro,5.46
2020-05-23,Nuclear,9.54
2020-05-23,Other,1.93
2020-05-23,Solar,17.77
2020-05-23,Wind_Offshore,10.67
2020-05-23,Wind_Onshore,33.32
2020-05-24,Biomass,8.21
2020-05-24,Coal_Hard_Coal,14.3
2020-05-24,Coal_Lignite,19.97
2020-05-24,Gas,12.26
2020-05-24,Hydro,5.38
2020-05-24,Nuclear,10.21
2020-05-24,Other,2.15
2020-05-24,Solar,18.88
2020-05-24,Wind_Offshore,10.66
2020-05-24,Wind_Onshore,29.09
2020-05-25,Biomass,7.56
2020-05-25,Coal_Hard_Coal,13.65
2020-05-25,Coal_Lignite,19.18
2020-05-25,Gas,13.07
2020-05-25,Hydro,4.52
2020-05-25,Nuclear,9.49
2020-05-25,Other,1.89
2020-05-25,Solar,19.9
2020-05-25,Wind_Offshore,10.27
2020-05-25,Wind_Onshore,31
2020-05-26,Biomass,7.77
2020-05-26,Coal_Hard_Coal,15.12
2020-05-26,Coal_Lignite,18.09
2020-05-26,Gas,12.31
2020-05-26,Hydro,4.74
2020-05-26,Nuclear,9.51
2020-05-26,Other,1.92
2020-05-26,Solar,18.49
2020-05-26,Wind_Offshore,9.75
2020-05-26,Wind_Onshore,31.47
2020-05-27,Biomass,8.01
2020-05-27,Coal_Hard_Coal,13.98
2020-05-27,Coal_Lignite,20.92
2020-05-27,Gas,11.9
2020-05-27,Hydro,4.83
2020-05-27,Nuclear,10.67
2020-05-27,Other,2.11
2020-05-27,Solar,19.21
2020-05-27,Wind_Offshore,9.64
2020-05-27,Wind_Onshore,28.72
2020-05-28,Biomass,7.22
2020-05-28,Coal_Hard_Coal,13.58
2020-05-28,Coal_Lignite,19.66
2020-05-28,Gas,12.15
2020-05-28,Hydro,5.45
2020-05-28,Nuclear,9.07
2020-05-28,Other,2.03
2020-05-28,Solar,17
2020-05-28,Wind_Offshore,10.57
2020-05-28,Wind_Onshore,33.25
2020-05-29,Biomass,7.71
2020-05-29,Coal_Hard_Coal,14.37
2020-05-29,Coal_Lignite,19.38
2020-05-29,Gas,12.38
2020-05-29,Hydro,5.23
2020-05-29,Nuclear,10.23
2020-05-29,Other,1.86
2020-05-29,Solar,18.98
2020-05-29,Wind_Offshore,9.26
2020-05-29,Wind_Onshore,28.29
2020-05-30,Biomass,7.22
2020-05-30,Coal_Hard_Coal,14.3
2020-05-30,Coal_Lignite,21.24
2020-05-30,Gas,12.48
2020-05-30,Hydro,4.78
2020-05-30,Nuclear,10.14
2020-05-30,Other,1.97
2020-05-30,Solar,16.43
2020-05-30,Wind_Offshore,8.71
2020-05-30,Wind_Onshore,32.79
2020-05-31,Biomass,8.13
2020-05-31,Coal_Hard_Coal,15.87
2020-05-31,Coal_Lignite,18.08
2020-05-31,Gas,11.04
2020-05-31,Hydro,4.75
2020-05-31,Nuclear,10.13
2020-05-31,Other,2.18
2020-05-31,Solar,18.38
2020-05-31,Wind_Offshore,9.9
2020-05-31,Wind_Onshore,26.98
2020-06-01,Biomass,8.43
2020-06-01,Coal_Hard_Coal,14.59
2020-06-01,Coal_Lignite,20.26
2020-06-01,Gas,11.51
2020-06-01,Hydro,5.24
2020-06-01,Nuclear,10.09
2020-06-01,Other,2.13
2020-06-01,Solar,18.72
2020-06-01,Wind_Offshore,9.53
2020-06-01,Wind_Onshore,29.27
2020-06-02,Biomass,8.2
2020-06-02,Coal_Hard_Coal,13.79
2020-06-02,Coal_Lignite,20.36
2020-06-02,Gas,13.14
2020-06-02,Hydro,4.67
2020-06-02,Nuclear,9.34
2020-06-02,Other,2.09
2020-06-02,Solar,17.24
2020-06-02,Wind_Offshore,9.15
2020-06-02,Wind_Onshore,32.06
2020-06-03,Biomass,8.51
2020-06-03,Coal_Hard_Coal,14.46
2020-06-03,Coal_Lignite,18.72
2020-06-03,Gas,12.81
2020-06-03,Hydro,5.17
2020-06-03,Nuclear,9.3
2020-06-03,Other,2.07
2020-06-03,Solar,19.33
2020-06-03,Wind_Offshore,8.85
2020-06-03,Wind_Onshore,31.21
2020-06-04,Biomass,7.93
2020-06-04,Coal_Hard_Coal,15.08
2020-06-04,Coal_Lignite,19.46
2020-06-04,Gas,12.58
2020-06-04,Hydro,4.91
2020-06-04,Nuclear,9.29
2020-06-04,Other,2.02
2020-06-04,Solar,17.26
2020-06-04,Wind_Offshore,9.58
2020-06-04,Wind_Onshore,31.77
2020-06-05,Biomass,8.44
2020-06-05,Coal_Hard_Coal,13.53
2020-06-05,Coal_Lignite,18.35
2020-06-05,Gas,12.59
2020-06-05,Hydro,5.5
2020-06-05,Nuclear,9.23
2020-06-05,Other,1.96
2020-06-05,Solar,17.32
2020-06-05,Wind_Offshore,9.88
2020-06-05,Wind_Onshore,32.32
2020-06-06,Biomass,8.75
2020-06-06,Coal_Hard_Coal,14.81
2020-06-06,Coal_Lignite,18.08
2020-06-06,Gas,12.42
2020-06-06,Hydro,4.65
2020-06-06,Nuclear,9.75
2020-06-06,Other,1.83
2020-06-06,Solar,16.79
2020-06-06,Wind_Offshore,8.91
2020-06-06,Wind_Onshore,31.95
2020-06-07,Biomass,8.03
2020-06-07,Coal_Hard_Coal,15.63
2020-06-07,Coal_Lignite,18.19
2020-06-07,Gas,11.59
2020-06-07,Hydro,4.69
2020-06-07,Nuclear,9.95
2020-06-07,Other,2
2020-06-07,Solar,17.86
2020-06-07,Wind_Offshore,9.45
2020-06-07,Wind_Onshore,27.38
